COBERTURA,ID_ENTIDAD,ID_MUNICIPIO,ANIO,MES,ID_HORA,ID_MINUTO,ID_DIA,DIASEMANA,URBANA,SUBURBANA,TIPACCID,AUTOMOVIL,CAMPASAJ,MICROBUS,PASCAMION,OMNIBUS,TRANVIA,CAMIONETA,CAMION,TRACTOR,FERROCARRI,MOTOCICLET,BICICLETA,OTROVEHIC,CAUSAACCI,CAPAROD,SEXO,ALIENTO,CINTURON,ID_EDAD,CONDMUERTO,CONDHERIDO,PASAMUERTO,PASAHERIDO,PEATMUERTO,PEATHERIDO,CICLMUERTO,CICLHERIDO,OTROMUERTO,OTROHERIDO,NEMUERTO,NEHERIDO,CLASACC,ESTATUS,FUENTE_ANIO
Municipal,2,4,2023,2,13,19,28,Martes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,0,1,0,0,0,0,0,0,1,0,0,0,0,Conductor,Pavimentada,Mujer,No,Se ignora,25,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,2023
Municipal,2,4,2023,2,13,19,28,Martes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,0,1,0,0,0,0,0,0,1,0,0,0,0,Conductor,Pavimentada,Mujer,No,Se ignora,25,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,2023
Municipal,2,4,2023,2,13,23,28,Martes,Accidente en no intersección,Sin accidente en esta zona,Colisión con peatón (atropellamiento),1,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Se ignora,21,0,0,0,0,0,1,0,0,0,0,0,0,No fatal,Cifras Definitivas,2023
Municipal,2,4,2023,2,18,31,28,Martes,Accidente en no intersección,Sin accidente en esta zona,Salida del camino,1,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Se ignora,41,0,1,0,0,0,0,0,0,0,0,0,0,No fatal,Cifras Definitivas,2023
Municipal,2,4,2023,2,18,31,28,Martes,Accidente en no intersección,Sin accidente en esta zona,Salida del camino,1,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Se ignora,41,0,1,0,0,0,0,0,0,0,0,0,0,No fatal,Cifras Definitivas,2023
Municipal,2,4,2023,2,23,1,28,Martes,Accidente en no intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,1,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Se fugó,Se ignora,Se ignora,0,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,2023
Municipal,2,4,2023,3,7,21,1,Miercoles,Accidente en intersección,Sin accidente en esta zona,Salida del camino,1,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Se ignora,29,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,2023
Municipal,2,4,2023,3,9,20,1,Miercoles,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,1,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Se ignora,31,0,1,0,0,0,0,0,0,0,0,0,0,No fatal,Cifras Definitivas,2023
Municipal,2,4,2023,3,11,54,1,Miercoles,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,1,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Mujer,No,Se ignora,30,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,2023
Municipal,2,4,2023,3,13,49,1,Miercoles,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,1,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Mujer,No,Se ignora,43,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,2023
Municipal,2,4,2023,3,17,30,1,Miercoles,Accidente en intersección,Sin accidente en esta zona,Salida del camino,1,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Se ignora,26,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,2023
Municipal,2,4,2023,3,17,43,1,Miercoles,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,0,2,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Se ignora,66,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,2023
Municipal,2,4,2023,3,22,27,1,Miercoles,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,0,0,0,0,0,1,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Se ignora,58,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,2023
Municipal,2,4,2023,3,2,3,2,Jueves,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,0,2,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Se ignora,70,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,2023
Municipal,2,4,2023,3,7,15,2,Jueves,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,1,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Se ignora,61,0,0,0,1,0,0,0,0,0,0,0,0,No fatal,Cifras Definitivas,2023
Municipal,2,4,2023,3,9,10,2,Jueves,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,0,2,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Mujer,No,Se ignora,40,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,2023
Municipal,2,4,2023,3,9,53,2,Jueves,Accidente en intersección,Sin accidente en esta zona,Colisión con objeto fijo,0,0,0,0,0,0,0,0,0,0,0,0,1,Conductor,Pavimentada,Hombre,No,Se ignora,61,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,2023
Municipal,2,4,2023,3,11,52,2,Jueves,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,0,2,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Se ignora,52,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,2023
Municipal,2,4,2023,3,12,18,2,Jueves,Accidente en intersección,Sin accidente en esta zona,Colisión con objeto fijo,1,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Se ignora,18,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,2023
Municipal,2,4,2023,3,15,28,2,Jueves,Accidente en intersección,Sin accidente en esta zona,Colisión con objeto fijo,0,1,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Mujer,No,Se ignora,64,0,0,0,1,0,0,0,0,0,0,0,0,No fatal,Cifras Definitivas,2023
Municipal,2,4,2023,3,16,26,2,Jueves,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,0,0,0,0,0,1,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Se ignora,25,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,2023
Municipal,2,4,2023,3,17,26,2,Jueves,Accidente en no intersección,Sin accidente en esta zona,Colisión con motocicleta,1,0,0,0,0,0,0,0,0,0,1,0,0,Conductor,Pavimentada,Hombre,No,Se ignora,20,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,2023
Municipal,2,4,2023,3,17,40,2,Jueves,Accidente en no intersección,Sin accidente en esta zona,Colisión con vehículo automotor,0,0,0,0,0,0,2,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Se ignora,30,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,2023
Municipal,2,4,2023,3,17,54,2,Jueves,Accidente en intersección,Sin accidente en esta zona,Colisión con motocicleta,0,1,0,0,0,0,0,0,0,0,1,0,0,Conductor,Pavimentada,Hombre,No,Se ignora,39,0,1,0,0,0,0,0,0,0,0,0,0,No fatal,Cifras Definitivas,2023
Municipal,2,4,2023,3,18,22,2,Jueves,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,1,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Se ignora,69,0,1,0,0,0,0,0,0,0,0,0,0,No fatal,Cifras Definitivas,2023
Municipal,2,4,2023,3,18,41,2,Jueves,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,0,0,1,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Se ignora,43,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,2023
Municipal,2,4,2023,3,21,20,2,Jueves,Accidente en no intersección,Sin accidente en esta zona,Salida del camino,1,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Se fugó,Se ignora,Se ignora,0,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,2023
Municipal,2,4,2023,3,21,26,2,Jueves,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,2,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Se ignora,50,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,2023
Municipal,2,4,2023,3,21,45,2,Jueves,Accidente en no intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,1,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Se ignora,40,0,1,0,0,0,0,0,0,0,0,0,0,No fatal,Cifras Definitivas,2023
Municipal,2,4,2023,3,22,6,2,Jueves,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,2,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Mujer,No,Se ignora,25,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,2023
Municipal,2,4,2023,3,5,46,3,Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,1,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Se ignora,46,0,1,0,2,0,0,0,0,0,0,0,0,No fatal,Cifras Definitivas,2023
Municipal,2,4,2023,3,6,53,3,Viernes,Accidente en intersección,Sin accidente en esta zona,Salida del camino,0,1,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Se fugó,Se ignora,Se ignora,0,0,1,0,0,0,0,0,0,0,0,0,0,No fatal,Cifras Definitivas,2023
Municipal,2,4,2023,3,9,15,3,Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,1,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Se ignora,56,0,1,0,0,0,0,0,0,0,0,0,0,No fatal,Cifras Definitivas,2023
Municipal,2,4,2023,3,10,14,3,Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,0,0,0,0,0,0,1,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Se ignora,25,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,2023
Municipal,2,4,2023,3,10,25,3,Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con peatón (atropellamiento),1,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Mujer,Sí,Se ignora,40,0,0,0,0,0,1,0,0,0,0,0,0,No fatal,Cifras Definitivas,2023
Municipal,2,4,2023,3,11,21,3,Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con motocicleta,1,0,0,0,0,0,0,0,0,0,1,0,0,Conductor,Pavimentada,Hombre,No,Se ignora,27,0,1,0,0,0,0,0,0,0,0,0,0,No fatal,Cifras Definitivas,2023
Municipal,2,4,2023,3,12,45,3,Viernes,Sin accidente en esta zona,Accidente en carretera estatal,Colisión con vehículo automotor,0,2,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Se ignora,19,0,0,0,1,0,0,0,0,0,0,0,0,No fatal,Cifras Definitivas,2023
Municipal,2,4,2023,3,13,40,3,Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,2,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Se ignora,59,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,2023
Municipal,2,4,2023,3,18,18,3,Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con motocicleta,0,0,0,0,0,0,1,0,0,0,1,0,0,Conductor,Pavimentada,Hombre,No,Se ignora,33,0,1,0,0,0,0,0,0,0,0,0,0,No fatal,Cifras Definitivas,2023
Municipal,2,4,2023,3,22,23,3,Viernes,Accidente en no intersección,Sin accidente en esta zona,Colisión con objeto fijo,0,0,0,0,0,0,1,0,0,0,0,0,0,Conductor,Pavimentada,Se fugó,Se ignora,Se ignora,0,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,2023
Municipal,2,4,2023,3,0,40,4,Sabado,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,1,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Se ignora,24,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,2023
Municipal,2,4,2023,3,1,11,4,Sabado,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,2,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Se fugó,Se ignora,Se ignora,0,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,2023
Municipal,2,4,2023,3,1,15,4,Sabado,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,1,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Mujer,Sí,Se ignora,27,0,1,0,0,0,0,0,0,0,0,0,0,No fatal,Cifras Definitivas,2023
Municipal,2,4,2023,3,1,27,4,Sabado,Accidente en intersección,Sin accidente en esta zona,Colisión con objeto fijo,0,1,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Se ignora,32,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,2023
Municipal,2,4,2023,3,2,34,4,Sabado,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,0,2,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Mujer,No,Se ignora,32,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,2023
Municipal,2,4,2023,3,4,50,4,Sabado,Accidente en no intersección,Sin accidente en esta zona,Colisión con vehículo automotor,2,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Se ignora,29,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,2023
Municipal,2,4,2023,3,6,35,4,Sabado,Accidente en no intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,1,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Se fugó,Se ignora,Se ignora,0,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,2023
Municipal,2,4,2023,3,6,37,4,Sabado,Accidente en no intersección,Sin accidente en esta zona,Colisión con objeto fijo,1,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Mujer,No,Se ignora,34,0,1,0,0,0,0,0,0,0,0,0,0,No fatal,Cifras Definitivas,2023
Municipal,2,4,2023,3,7,3,4,Sabado,Accidente en no intersección,Sin accidente en esta zona,Salida del camino,1,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Se fugó,Se ignora,Se ignora,0,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,2023
Municipal,2,4,2023,3,9,2,4,Sabado,Accidente en no intersección,Sin accidente en esta zona,Salida del camino,1,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Se ignora,51,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,2023
Municipal,2,4,2023,3,9,2,4,Sabado,Accidente en no intersección,Sin accidente en esta zona,Salida del camino,1,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Se ignora,51,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,2023
Municipal,2,4,2023,3,10,23,4,Sabado,Accidente en no intersección,Sin accidente en esta zona,Colisión con vehículo automotor,2,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Se ignora,34,0,0,0,1,0,0,0,0,0,0,0,0,No fatal,Cifras Definitivas,2023
Municipal,2,4,2023,3,12,30,4,Sabado,Accidente en intersección,Sin accidente en esta zona,Salida del camino,1,1,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Se ignora,21,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,2023
Municipal,2,4,2023,3,14,30,4,Sabado,Accidente en intersección,Sin accidente en esta zona,Colisión con motocicleta,0,1,0,0,0,0,0,0,0,0,1,0,0,Conductor,Pavimentada,Hombre,No,Se ignora,22,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,2023
Municipal,2,4,2023,3,14,49,4,Sabado,Accidente en intersección,Sin accidente en esta zona,Salida del camino,0,0,0,0,0,0,1,0,0,0,0,0,0,Conductor,Pavimentada,Se fugó,Se ignora,Se ignora,0,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,2023
Municipal,2,4,2023,3,16,0,4,Sabado,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,1,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Mujer,No,Se ignora,41,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,2023
Municipal,2,4,2023,3,16,18,4,Sabado,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,1,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Se ignora,38,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,2023
Municipal,2,4,2023,3,19,37,4,Sabado,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,1,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Se ignora,21,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,2023
Municipal,2,4,2023,3,20,5,4,Sabado,Accidente en intersección,Sin accidente en esta zona,Colisión con peatón (atropellamiento),0,1,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Mujer,No,Se ignora,50,0,0,0,0,0,1,0,0,0,0,0,0,No fatal,Cifras Definitivas,2023
Municipal,2,4,2023,3,20,33,4,Sabado,Accidente en no intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,1,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Mujer,No,Se ignora,23,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,2023
Municipal,2,4,2023,3,1,40,5,Domingo,Accidente en no intersección,Sin accidente en esta zona,Salida del camino,0,1,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Se ignora,23,0,1,0,0,0,0,0,0,0,0,0,0,No fatal,Cifras Definitivas,2023
Municipal,2,4,2023,3,4,37,5,Domingo,Accidente en no intersección,Sin accidente en esta zona,Colisión con vehículo automotor,2,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Se ignora,25,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,2023
Municipal,2,4,2023,3,4,37,5,Domingo,Accidente en no intersección,Sin accidente en esta zona,Colisión con vehículo automotor,2,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Se ignora,25,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,2023
Municipal,2,4,2023,3,6,9,5,Domingo,Accidente en intersección,Sin accidente en esta zona,Colisión con objeto fijo,0,1,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Se fugó,Se ignora,Se ignora,0,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,2023
Municipal,2,4,2023,3,6,48,5,Domingo,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,2,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Se fugó,Se ignora,Se ignora,0,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,2023
Municipal,2,4,2023,3,7,43,5,Domingo,Accidente en intersección,Sin accidente en esta zona,Salida del camino,1,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Se ignora,29,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,2023
Municipal,2,4,2023,3,8,15,5,Domingo,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,1,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Se fugó,Se ignora,Se ignora,0,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,2023
Municipal,2,4,2023,3,12,55,5,Domingo,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,1,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Se ignora,33,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,2023
Municipal,2,4,2023,3,18,11,5,Domingo,Accidente en no intersección,Sin accidente en esta zona,Colisión con vehículo automotor,0,2,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,Sí,Se ignora,47,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,2023
Municipal,2,4,2023,3,1,59,6,lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,0,0,0,0,0,1,0,0,0,0,0,0,Conductor,Pavimentada,Se fugó,Se ignora,Se ignora,0,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,2023
Municipal,2,4,2023,3,4,35,6,lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,0,1,0,0,0,0,1,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Se ignora,31,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,2023
Municipal,2,4,2023,3,5,3,6,lunes,Accidente en intersección,Sin accidente en esta zona,Salida del camino,1,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Mujer,No,Se ignora,23,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,2023
Municipal,2,4,2023,3,10,40,6,lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con objeto fijo,0,0,0,0,0,0,0,1,1,0,0,0,0,Conductor,Pavimentada,Hombre,No,Se ignora,43,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,2023
Municipal,2,4,2023,3,12,28,6,lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,2,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Se fugó,Se ignora,Se ignora,0,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,2023
Municipal,2,4,2023,3,12,37,6,lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,0,0,0,0,1,0,0,1,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Se ignora,61,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,2023
Municipal,2,4,2023,3,14,20,6,lunes,Accidente en no intersección,Sin accidente en esta zona,Colisión con vehículo automotor,0,2,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Se ignora,64,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,2023
Municipal,2,4,2023,3,18,55,6,lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,0,1,0,0,0,0,1,0,0,0,0,0,0,Conductor,Pavimentada,Mujer,No,Se ignora,28,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,2023
Municipal,2,4,2023,3,19,15,6,lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,1,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Se fugó,Se ignora,Se ignora,0,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,2023
Municipal,2,4,2023,3,19,33,6,lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,1,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Mujer,No,Se ignora,26,0,0,1,0,0,0,0,0,0,0,0,0,Fatal,Cifras Definitivas,2023
Municipal,2,4,2023,3,20,59,6,lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,2,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Se ignora,28,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,2023
Municipal,2,4,2023,3,11,16,7,Martes,Accidente en no intersección,Sin accidente en esta zona,Colisión con objeto fijo,0,1,0,0,0,0,0,0,1,0,0,0,0,Conductor,Pavimentada,Hombre,No,Se ignora,21,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,2023
Municipal,2,4,2023,3,11,38,7,Martes,Accidente en intersección,Sin accidente en esta zona,Salida del camino,1,0,0,0,0,0,0,0,1,0,0,0,0,Conductor,Pavimentada,Hombre,No,Se ignora,48,0,1,0,0,0,0,0,0,0,0,0,0,No fatal,Cifras Definitivas,2023
Municipal,2,4,2023,3,15,10,7,Martes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,0,1,0,0,0,0,1,0,0,0,0,0,0,Conductor,Pavimentada,Mujer,No,Se ignora,37,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,2023
Municipal,2,4,2023,3,15,24,7,Martes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,0,0,0,0,0,1,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Se ignora,59,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,2023
Municipal,2,4,2023,3,7,38,8,Miercoles,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,1,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Se ignora,29,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,2023
Municipal,2,4,2023,3,17,22,8,Miercoles,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,0,0,0,0,0,0,0,1,0,0,0,0,Conductor,Pavimentada,Hombre,No,Se ignora,26,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,2023
Municipal,2,4,2023,3,17,29,8,Miercoles,Accidente en intersección,Sin accidente en esta zona,Colisión con objeto fijo,0,0,0,0,0,0,1,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,Sí,Se ignora,71,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,2023
